source,osm_id,store_name,chainname,address,city,latitude,longitude,store_type,phone,website
OpenStreetMap,n10299977110,,,,,32.4333628,34.9250854,convenience,,
OpenStreetMap,n5875026917,,,,,32.8050109,34.9714215,supermarket,,
OpenStreetMap,n5892758987,,,,,31.521048,34.9736146,supermarket,,
OpenStreetMap,n10302663499,,,,,30.8761819,35.6854348,convenience,,
OpenStreetMap,n10302706800,,,,,31.0603706,35.6949241,convenience,,
OpenStreetMap,n10302716211,,,,,31.0632966,35.6946391,convenience,,
OpenStreetMap,n10304434239,,,,,30.726027,35.6242982,convenience,,
OpenStreetMap,n12201161711,,,,,31.7885947,35.1734792,supermarket,,
OpenStreetMap,n10304533497,,,,,30.5188569,35.5736737,convenience,,
OpenStreetMap,n10304555858,,,,,30.2386279,35.4615963,convenience,,
OpenStreetMap,n10304592210,,,,,30.3205617,35.4741997,convenience,,
OpenStreetMap,n10304592225,,,,,30.3220111,35.4786569,convenience,,
OpenStreetMap,n10304711327,,,,,29.6394056,35.4340235,convenience,,
OpenStreetMap,n10314762424,,,,,31.5165786,34.4487498,convenience,,
OpenStreetMap,w1304628823,,,,,33.3277939,35.6926776,convenience,,
OpenStreetMap,n5892758985,,,,,31.53791,35.05574,supermarket,,
OpenStreetMap,n5892758888,,,,,31.5244717,34.9658717,supermarket,,
OpenStreetMap,n5892758887,,,,,31.5236783,34.9708067,supermarket,,
OpenStreetMap,n10583672406,,,,,32.1462989,34.8366334,convenience,,
OpenStreetMap,n10588831892,,,,,32.0923192,34.8857082,convenience,,
OpenStreetMap,n11287393270,,,,,32.8256503,34.9829855,supermarket,,
OpenStreetMap,w1240098003,,,,,31.9222227,34.7985601,convenience,,
OpenStreetMap,n5892758990,,,,,31.5270406,34.9679466,supermarket,,
OpenStreetMap,n5892758991,,,,,31.533255,34.9664733,supermarket,,
OpenStreetMap,w1304798393,,,,,33.3675627,35.6971091,convenience,,
OpenStreetMap,n5892758992,,,,,31.5577769,34.9792636,supermarket,,
OpenStreetMap,n13008659093,,,,,31.7654799,35.1764433,grocery,,
OpenStreetMap,n9786906431,,,,,32.5796122,35.7794566,convenience,,
OpenStreetMap,n9786906440,,,,,32.5868015,35.7756083,convenience,,
OpenStreetMap,n9786906441,,,,,32.5879271,35.7748695,convenience,,
OpenStreetMap,n9786906445,,,,,32.5906785,35.7721133,convenience,,
OpenStreetMap,n9786906448,,,,,32.5915369,35.7685306,convenience,,
OpenStreetMap,n9786906450,,,,,32.585042,35.7692526,convenience,,
OpenStreetMap,w1465120737,,,,,31.7712644,34.7209266,convenience,,
OpenStreetMap,n11237957937,,,,,31.8105578,35.2427156,supermarket,,
OpenStreetMap,n9786906452,,,,,32.5824166,35.776479,convenience,,
OpenStreetMap,n9786906453,,,,,32.5841659,35.7722509,convenience,,
OpenStreetMap,n9786906454,,,,,32.5838606,35.7724183,convenience,,
OpenStreetMap,n9786906462,,,,,32.5649815,35.8036069,convenience,,
OpenStreetMap,n9793852083,,,,,32.5647517,35.8038002,convenience,,
OpenStreetMap,n431998830,,,,,32.1786492,35.2151229,supermarket,,
OpenStreetMap,w1410030545,,,,,31.714857,35.1203001,convenience,,
OpenStreetMap,n431997901,,,,,32.1617126,35.2836435,supermarket,,
OpenStreetMap,n432356165,,,,,32.1141788,35.1976363,supermarket,,
OpenStreetMap,n5892759385,,,,,31.5749233,35.0140933,supermarket,,
OpenStreetMap,n5892759285,,,,,31.5975876,35.0253119,supermarket,,
OpenStreetMap,n5892758998,,,,,31.57492,35.0135933,supermarket,,
OpenStreetMap,n5892758997,,,,,31.5974016,35.0283676,supermarket,,
OpenStreetMap,n5892758996,,,,,31.5975925,35.027521,supermarket,,
OpenStreetMap,n431991635,,,,,32.1604235,35.2838802,supermarket,,
OpenStreetMap,n5892758994,,,,,31.5590556,34.9797308,supermarket,,
OpenStreetMap,n9933397078,,,,,31.8058337,35.1524045,convenience,,
OpenStreetMap,n431988206,,,,,32.1607784,35.2847484,supermarket,,
OpenStreetMap,n5892758993,,,,,31.5590481,34.9787515,supermarket,,
OpenStreetMap,n10012819525,,,,,31.7808574,35.2179357,convenience,0547288106,
OpenStreetMap,n10649032831,,,,,29.4322557,35.2084136,convenience,,
OpenStreetMap,n431977786,,,,,32.137849,35.2713119,supermarket,,
OpenStreetMap,w1208019841,,,,,33.1619945,35.1798917,convenience,,
OpenStreetMap,w804540082,,,,,31.2518624,34.8017986,convenience,,
OpenStreetMap,w804531731,,,,,31.2731982,34.80328,convenience,,
OpenStreetMap,n5237905329,,,,,32.4973515,35.5030453,supermarket,,
OpenStreetMap,w786528785,,,,,32.848645,35.2468607,convenience,,
OpenStreetMap,n5260671121,,,,,32.0887811,34.7755539,supermarket,,
OpenStreetMap,n11264266636,,,,,33.1610965,35.1809599,convenience,,
OpenStreetMap,n11287393269,,,,,32.8319448,34.9827887,convenience,,
OpenStreetMap,n5875497789,,,,,31.4807615,34.9507758,supermarket,,
OpenStreetMap,n5875497790,,,,,31.5196809,34.9761822,supermarket,,
OpenStreetMap,n431955991,,,,,32.2655735,35.2025471,supermarket,,
OpenStreetMap,n431955860,,,,,32.2648422,35.1998582,supermarket,,
OpenStreetMap,n11380786494,,,,,32.8998791,35.0912707,convenience,,
OpenStreetMap,w707053183,,,,,32.9801921,35.5407581,convenience,,
OpenStreetMap,n431954922,,,,,32.1433553,35.2896524,supermarket,,
OpenStreetMap,n11391565721,,,,,33.0152364,35.1611518,convenience,,
OpenStreetMap,n11397573642,,,,,33.0251969,35.2342139,convenience,,
OpenStreetMap,n12403739403,,,,,32.5640611,35.8946321,supermarket,,
OpenStreetMap,n11492319169,,,,,32.9474059,35.1749683,convenience,,
OpenStreetMap,n11513864975,,,,,32.0764345,34.7816612,convenience,,
OpenStreetMap,n5875497795,,,,,31.4491955,35.0526373,supermarket,,
OpenStreetMap,n5286792923,,,,,32.3177757,34.857612,supermarket,,
OpenStreetMap,w665953175,,,,,32.6737775,35.2499704,convenience,,
OpenStreetMap,w661210637,,,,,31.9613033,34.8780273,convenience,,
OpenStreetMap,w661210636,,,,,31.961542,34.8781254,convenience,,
OpenStreetMap,n431951899,,,,,32.1849846,35.2310884,supermarket,,
OpenStreetMap,n11868835024,,,,,32.0663081,34.766192,convenience,,
OpenStreetMap,n11900407021,,,,,32.0509826,34.7719649,convenience,,
OpenStreetMap,n431950785,,,,,32.2746582,35.1992953,supermarket,,
OpenStreetMap,w647293834,,,,,32.9535959,35.5307761,convenience,,
OpenStreetMap,w589165470,,,,,32.1937841,34.9081588,convenience,,
OpenStreetMap,n432357786,,,,,32.0824254,35.1768898,supermarket,,
OpenStreetMap,n432357440,,,,,32.1099722,35.2389019,supermarket,,
OpenStreetMap,n5892758885,,,,,31.4653867,35.0231167,supermarket,,
OpenStreetMap,n5875497787,,,,,31.4800673,34.9514169,supermarket,,
OpenStreetMap,n5875497689,,,,,31.5193059,34.97569,supermarket,,
OpenStreetMap,n432387645,,,,,32.3139591,35.0230352,supermarket,,
OpenStreetMap,n432356540,,,,,32.0663808,35.084069,supermarket,,
OpenStreetMap,n5875497691,,,,,31.4794421,35.063432,supermarket,,
OpenStreetMap,w1126952613,,,,,29.5738347,35.4232588,convenience,,
OpenStreetMap,w1126921645,,,,,30.6759845,35.6091737,convenience,,
OpenStreetMap,n5163373855,,,,,31.9081093,34.7982121,supermarket,,
OpenStreetMap,w1105591591,,,,,31.8298819,35.2556796,convenience,,
OpenStreetMap,w1105591589,,,,,31.8297508,35.2559272,convenience,,
OpenStreetMap,n5875497692,,,,,31.4516955,35.0982816,supermarket,,
OpenStreetMap,n431973616,,,,,32.1941837,35.3686817,supermarket,,
OpenStreetMap,n432387167,,,,,32.2980229,35.0199432,supermarket,,
OpenStreetMap,n431970069,,,,,32.1043904,35.319873,supermarket,,
OpenStreetMap,w1002015513,,,,,31.4949008,34.4619116,convenience,,
OpenStreetMap,n431969996,,,,,32.0851535,35.2584391,supermarket,,
OpenStreetMap,n12525866002,,,,,32.4105805,35.7056699,supermarket,,
OpenStreetMap,n12525866001,,,,,32.41068,35.7054991,supermarket,,
OpenStreetMap,n12525848800,,,,,32.4107818,35.7050798,supermarket,,
OpenStreetMap,n431968202,,,,,32.1102847,35.2691945,supermarket,,
OpenStreetMap,n431967809,,,,,32.2089121,35.1904497,supermarket,,
OpenStreetMap,n10963058505,,,,,31.7885523,35.1956444,convenience,,
OpenStreetMap,n431966045,,,,,32.1842492,35.2336492,supermarket,,
OpenStreetMap,n11358510527,,,,,32.0439425,35.883151,supermarket,,
OpenStreetMap,w851809391,,,,,32.1949723,34.9167841,convenience,,
OpenStreetMap,n450656586,,,,,32.360095,34.8622072,supermarket,,
OpenStreetMap,n11165495666,,,,,31.7234226,35.2035874,convenience,,
OpenStreetMap,n11178641249,,,,,32.0833617,34.7893188,convenience,,
OpenStreetMap,n11191434372,,,,,32.1536319,34.8424564,convenience,,
OpenStreetMap,n11195982375,,,,,33.0595156,35.4343741,convenience,,
OpenStreetMap,n5904799277,,,,,31.7793564,35.2455782,convenience,,
OpenStreetMap,n4799069022,,,,,31.9059678,35.2038859,supermarket,,
OpenStreetMap,n432111785,,,,,32.0706945,35.2426098,supermarket,,
OpenStreetMap,n4199907014,,,,,32.0189156,35.0677759,supermarket,,
OpenStreetMap,n1186123514,,,,,31.9207399,35.0369244,supermarket,,
OpenStreetMap,n4244047400,,,,,32.8457489,35.7908521,supermarket,,
OpenStreetMap,n4243970788,,,,,33.087358,35.7593594,supermarket,,
OpenStreetMap,n432292354,,,,,31.9050456,35.0613663,supermarket,,
OpenStreetMap,n8138556486,,,,,31.2741225,34.8045284,supermarket,,
OpenStreetMap,w372841600,,,,,31.8738571,34.7394391,supermarket,,
OpenStreetMap,w373571564,,,,,31.8725561,34.7431303,supermarket,,
OpenStreetMap,n2040803440,,,,,32.7728867,35.0276312,convenience,,
OpenStreetMap,w362395471,,,,,31.2552303,34.8175698,supermarket,,
OpenStreetMap,n2040514308,,,,,32.0224615,34.7634656,convenience,,
OpenStreetMap,w376893066,,,,,31.9643094,34.8048786,supermarket,,
OpenStreetMap,n4184909591,,,,,32.0367367,35.280199,supermarket,,
OpenStreetMap,w384892214,,,,,32.1726107,34.8499107,supermarket,,
OpenStreetMap,w385827369,,,,,32.055818,35.4691778,supermarket,,
OpenStreetMap,n1976549201,,,,,32.4389537,34.9095699,convenience,,
OpenStreetMap,n432291940,,,,,31.9062986,35.0580101,supermarket,,
OpenStreetMap,n432268169,,,,,31.8710788,35.0676587,supermarket,,
OpenStreetMap,n2185114117,,,,,32.1760113,34.8946301,convenience,,
OpenStreetMap,n1196970321,,,,,31.9034876,35.1964563,supermarket,,
OpenStreetMap,n432293143,,,,,31.9067479,35.0580382,supermarket,,
OpenStreetMap,n2323347826,,,,,32.0917882,34.8183028,convenience,,
OpenStreetMap,n1125973207,,,,,32.1204449,34.7999592,supermarket,,
OpenStreetMap,n1125973321,,,,,32.1192509,34.796084,supermarket,,
OpenStreetMap,n432267721,,,,,31.8677111,35.0669384,supermarket,,
OpenStreetMap,w307111471,,,,,31.8927926,35.0033385,supermarket,,
OpenStreetMap,n2296412788,,,,,32.3244814,34.8532864,convenience,,
OpenStreetMap,n2295458767,,,,,32.0177277,34.7642151,convenience,,
OpenStreetMap,n7931624007,,,,,33.0810556,35.3735456,supermarket,,
OpenStreetMap,n7944815156,,,,,32.1950171,34.9166764,supermarket,,
OpenStreetMap,w327943126,,,,,32.7328415,35.1423696,supermarket,,
OpenStreetMap,n2264923583,,,,,32.0395999,34.7511023,convenience,,
OpenStreetMap,w331751224,,,,,30.3264033,35.494102,supermarket,,
OpenStreetMap,n2247266808,,,,,32.1966716,34.8804045,convenience,,
OpenStreetMap,w340380235,,,,,32.8357186,35.0651017,supermarket,,
OpenStreetMap,w341143853,,,,,31.2566372,35.2111164,supermarket,,
OpenStreetMap,n2211335829,,,,,32.1778708,34.9184459,convenience,,
OpenStreetMap,n1952682268,,,,,32.0861244,34.8837477,convenience,,
OpenStreetMap,n432269260,,,,,31.951932,35.2097289,supermarket,,
OpenStreetMap,n3693999587,,,,,31.9045714,35.1970248,supermarket,,
OpenStreetMap,n1764159119,,,,,31.2645031,34.7926029,convenience,,
OpenStreetMap,w490695196,,,,,31.9159246,35.0236637,supermarket,,
OpenStreetMap,n432290453,,,,,31.9506008,35.210512,supermarket,,
OpenStreetMap,n1747038372,,,,,32.0227551,34.7631745,convenience,,
OpenStreetMap,n3739375126,,,,,29.5486442,34.9531756,supermarket,,
OpenStreetMap,n3736155726,,,,,32.9940276,35.6907014,supermarket,,
OpenStreetMap,w497654398,,,,,32.9587481,35.4919646,supermarket,,
OpenStreetMap,n432290323,,,,,31.8844277,35.0678525,supermarket,,
OpenStreetMap,n1786340369,,,,,31.9030884,35.2023234,convenience,,
OpenStreetMap,w498855961,,,,,32.4441336,34.9732121,supermarket,,
OpenStreetMap,n3657606485,,,,,32.0482423,35.1644024,supermarket,,
OpenStreetMap,n1732496190,,,,,31.7823412,35.2246267,convenience,,
OpenStreetMap,n3657606484,,,,,32.0483113,35.1644723,supermarket,,
OpenStreetMap,n1716729941,,,,,32.0329899,34.7439856,convenience,,
OpenStreetMap,n1716729923,,,,,32.0322115,34.7448585,convenience,,
OpenStreetMap,n1714738072,,,,,31.80066,35.453153,convenience,,
OpenStreetMap,n1783323627,,,,,32.6960364,35.0490356,convenience,,
OpenStreetMap,n1339369028,,,,,32.6517902,35.1153588,supermarket,,
OpenStreetMap,n4150999706,,,,,32.2783213,34.9488284,supermarket,,
OpenStreetMap,n1839899517,,,,,31.2542211,35.2146512,convenience,,
OpenStreetMap,n432291857,,,,,31.9843935,35.3165741,supermarket,,
OpenStreetMap,w407751861,,,,,32.831823,34.9793509,supermarket,,
OpenStreetMap,w409273566,,,,,31.7545379,35.1686648,supermarket,,
OpenStreetMap,n1896861007,,,,,31.8969454,34.8245667,convenience,,
OpenStreetMap,n4103565291,,,,,31.9361658,35.0054018,supermarket,,
OpenStreetMap,w419674502,,,,,32.017656,35.0677872,supermarket,,
OpenStreetMap,n1839907342,,,,,31.2587465,35.2129242,convenience,,
OpenStreetMap,n432270053,,,,,31.8726235,35.0625154,supermarket,,
OpenStreetMap,n1318520821,,,,,32.7848539,35.4987127,supermarket,,
OpenStreetMap,n1821596732,,,,,31.7776781,35.1854384,convenience,,
OpenStreetMap,n432270099,,,,,31.8849466,35.0765753,supermarket,,
OpenStreetMap,n3973076119,,,,,32.6168616,35.3273244,supermarket,,
OpenStreetMap,n432291421,,,,,31.9495336,35.2124971,supermarket,,
OpenStreetMap,n1299992581,,,,,29.5506866,34.9555779,supermarket,,
OpenStreetMap,n432291001,,,,,31.8942727,35.0847917,supermarket,,
OpenStreetMap,n1794416334,,,,,31.7524694,35.2229299,convenience,,
OpenStreetMap,n7930911840,,,,,33.2765299,35.2148518,supermarket,,
OpenStreetMap,n1112623200,,,,,31.8709256,34.9460598,supermarket,,
OpenStreetMap,n432267476,,,,,31.8687003,35.070082,supermarket,,
OpenStreetMap,n9597783995,,,,,31.9470982,34.8172581,supermarket,,
OpenStreetMap,n3352209072,,,,,31.7751269,35.2224203,convenience,,
OpenStreetMap,n3324186414,,,,,32.0933217,34.8815001,convenience,,
OpenStreetMap,n3237136495,,,,,31.5492785,35.1019573,convenience,,
OpenStreetMap,n7613527985,,,,,31.5743323,35.0117404,supermarket,,
OpenStreetMap,n4388785755,,,,,31.8672385,34.8859307,supermarket,,
OpenStreetMap,n1056716290,,,,,31.7547602,35.1605345,supermarket,,
OpenStreetMap,n4371773993,,,,,31.8705579,35.2225331,supermarket,,
OpenStreetMap,n3162346070,,,,,32.0891659,34.821442,convenience,,
OpenStreetMap,w253515336,,,,,32.3966372,35.0067142,supermarket,,
OpenStreetMap,n432265945,,,,,31.9006384,35.0720943,supermarket,,
OpenStreetMap,n432265955,,,,,31.8738994,35.0660876,supermarket,,
OpenStreetMap,n4370177881,,,,,32.327336,34.8552551,supermarket,,
OpenStreetMap,w267623002,,,,,32.0465558,34.8045671,supermarket,,
OpenStreetMap,n3084312745,,,,,31.9125882,34.8042165,convenience,,
OpenStreetMap,w295331905,,,,,32.8524705,35.0719009,supermarket,,
OpenStreetMap,w295333699,,,,,32.8432246,35.0712312,supermarket,,
OpenStreetMap,n432265159,,,,,31.8849616,35.0692964,supermarket,,
OpenStreetMap,n7542599491,,,,,31.9119822,35.0054714,supermarket,,
OpenStreetMap,n1104596149,,,,,32.1118693,34.7976447,supermarket,,
OpenStreetMap,n432295821,,,,,31.867888,35.0668959,supermarket,,
OpenStreetMap,n3736154610,,,,,32.9946249,35.6893389,convenience,,
OpenStreetMap,n7499587732,,,,,31.9138088,35.0060533,supermarket,,
OpenStreetMap,n3706988132,,,,,31.9269073,34.7982556,convenience,,
OpenStreetMap,n992964862,,,,,31.2537272,34.7721885,supermarket,,
OpenStreetMap,n432264548,,,,,31.8877347,35.0719605,supermarket,,
OpenStreetMap,n3515312697,,,,,31.8050636,34.7006867,convenience,,
OpenStreetMap,n3514685640,,,,,32.1104088,35.7988775,convenience,,
OpenStreetMap,n432264590,,,,,31.8968214,35.0821407,supermarket,,
OpenStreetMap,n432264919,,,,,31.9502593,35.2100981,supermarket,,
OpenStreetMap,n1002015526,,,,,32.7845895,34.9965759,supermarket,,
OpenStreetMap,n432264782,,,,,31.9526501,35.2108776,supermarket,,
OpenStreetMap,n432295559,,,,,31.9496509,35.2143372,supermarket,,
OpenStreetMap,n3423822873,,,,,31.7567362,35.1670348,convenience,,
OpenStreetMap,n3420474799,,,,,31.753813,35.1706264,convenience,,
OpenStreetMap,n3402044730,,,,,32.4383188,34.9100481,convenience,,
OpenStreetMap,w252683904,,,,,31.7806081,35.1888603,supermarket,,
OpenStreetMap,n7725589723,,,,,33.2448409,35.2351659,supermarket,,
OpenStreetMap,n432266792,,,,,32.0019996,35.2733846,supermarket,,
OpenStreetMap,n1071388514,,,,,31.8169823,35.1957905,supermarket,,
OpenStreetMap,n432294220,,,,,31.9529225,35.2099061,supermarket,,
OpenStreetMap,n7884333488,,,,,32.0148652,35.8695681,supermarket,,
OpenStreetMap,n2463869457,,,,,31.7999596,34.6431343,convenience,,
OpenStreetMap,n1097776170,,,,,29.5567352,34.9519054,supermarket,,
OpenStreetMap,n1097776173,,,,,29.5555583,34.9538058,supermarket,,
OpenStreetMap,n7904350765,,,,,31.7165919,35.0605007,supermarket,,
OpenStreetMap,n432294245,,,,,32.003356,35.2732234,supermarket,,
OpenStreetMap,n2416581755,,,,,33.2212457,35.5710857,convenience,,
OpenStreetMap,w301678537,,,,,31.5366814,34.4914449,supermarket,,
OpenStreetMap,w296371474,,,,,31.3911633,34.3629244,supermarket,,
OpenStreetMap,n1097791463,,,,,29.5518646,34.9582345,supermarket,,
OpenStreetMap,n1097801533,,,,,29.56436,34.956975,supermarket,,
OpenStreetMap,n4311168862,,,,,31.8032633,35.2362262,supermarket,,
OpenStreetMap,n432267372,,,,,31.9510182,35.2096807,supermarket,,
OpenStreetMap,n2365931129,,,,,31.7164217,35.4517992,convenience,,
OpenStreetMap,n1104562774,,,,,32.1117422,34.7963356,supermarket,,
OpenStreetMap,n7928561762,,,,,33.2030267,35.4411118,supermarket,,
OpenStreetMap,n9588022750,,,,,32.5980161,35.8535616,supermarket,,
OpenStreetMap,n9588381736,,,,,32.0168624,35.8623839,supermarket,,
OpenStreetMap,n1097776166,,,,,29.5555023,34.9513269,supermarket,,
OpenStreetMap,n2493162878,,,,,32.2008796,35.0372008,convenience,,
OpenStreetMap,n1078621859,,,,,31.7143751,34.9888898,supermarket,,
OpenStreetMap,n1097761110,,,,,29.5440605,34.9391253,supermarket,,
OpenStreetMap,n7821075382,,,,,31.835244,35.125476,supermarket,,
OpenStreetMap,n2767962743,,,,,31.9644391,34.7932359,convenience,,
OpenStreetMap,n1097761124,,,,,29.5540183,34.9453193,supermarket,,
OpenStreetMap,n1097776143,,,,,29.5555303,34.9413282,supermarket,,
OpenStreetMap,n1097776153,,,,,29.5618643,34.9480279,supermarket,,
OpenStreetMap,n2619678639,,,,,31.775516,35.2327661,convenience,,
OpenStreetMap,n2583904835,,,,,32.8262323,35.2342098,convenience,,
OpenStreetMap,n2577660879,,,,,32.1041852,34.7918168,convenience,,
OpenStreetMap,n1097776156,,,,,29.5606165,34.9507803,supermarket,,
OpenStreetMap,n2505967059,,,,,31.7983577,34.6478845,convenience,,
OpenStreetMap,n2505967053,,,,,31.8001454,34.6478201,convenience,,
OpenStreetMap,n2499834316,,,,,31.8023546,34.6625438,convenience,,
OpenStreetMap,n1097776164,,,,,29.5559652,34.9510952,supermarket,,
OpenStreetMap,n1696112714,,,,,31.7916893,35.3017506,convenience,,
OpenStreetMap,n3493767715,,,,,29.5563747,34.9461799,supermarket,,
OpenStreetMap,n432290042,,,,,31.894331,35.087088,supermarket,,
OpenStreetMap,n8804948717,,,,,31.6916099,35.2115561,supermarket,,
OpenStreetMap,n636119339,,,,,31.7935536,35.1449139,convenience,,
OpenStreetMap,n566600180,,,,,31.7562885,35.1986587,convenience,,
OpenStreetMap,n432286748,,,,,31.9514079,35.2119112,supermarket,,
OpenStreetMap,n559659679,,,,,32.3298839,34.8530881,convenience,,
OpenStreetMap,n8428748679,,,,,31.9858962,35.8930596,supermarket,,
OpenStreetMap,n515065038,,,,,31.4664953,35.3939687,convenience,,
OpenStreetMap,n432286646,,,,,31.9005208,35.0698533,supermarket,,
OpenStreetMap,w1126932638,,,,,30.2460516,35.4697131,supermarket,,
OpenStreetMap,w1075609155,,,,,32.3352636,35.3009177,supermarket,,
OpenStreetMap,w1126937918,,,,,29.8029666,35.3110883,supermarket,,
OpenStreetMap,n504264427,,,,,31.5251698,34.4393272,convenience,,
OpenStreetMap,n504261029,,,,,31.5241132,34.438078,convenience,,
OpenStreetMap,n432281034,,,,,31.8946818,35.0822708,supermarket,,
OpenStreetMap,n467681591,,,,,32.3487411,34.8706897,convenience,,
OpenStreetMap,n444727973,,,,,32.316946,34.8474177,convenience,,
OpenStreetMap,n2598769945,,,,,31.9624773,34.812394,supermarket,,
OpenStreetMap,n641349142,,,,,31.8767296,34.761369,convenience,,
OpenStreetMap,w1075113424,,,,,32.3400301,35.3023703,supermarket,,
OpenStreetMap,n8920533036,,,,,32.0458533,34.8414092,supermarket,,
OpenStreetMap,n977480378,,,,,31.2680331,35.2130119,convenience,,
OpenStreetMap,n8920256495,,,,,32.0774487,34.8469215,supermarket,,
OpenStreetMap,n989114195,,,,,31.2499686,34.7765493,convenience,,
OpenStreetMap,n1717762519,,,,,31.8652623,35.1680892,supermarket,,
OpenStreetMap,n1717762529,,,,,31.8623576,35.1757022,supermarket,,
OpenStreetMap,n988613947,,,,,31.806297,34.9320077,convenience,,
OpenStreetMap,w1007788827,,,,,31.9428038,35.1008048,supermarket,,
